link,domain,suffix,idx,status
http://www.etrade.dprkorea.com/english/index1.php?nu=0,dprkorea,com,23355,timedout
http://www.census.gov/quickfacts/table/PST045215/48039,census,gov,23363,timedout
http://163.1.169.40/cgi-bin/library?site=localhost&a=p&p=about&c=POxy&ct=0&l=en&w=utf-8,163.1.169.40,,23409,ip
http://www.idref.fr/03194292X,idref,fr,23428,timedout
http://www.rnw.nl/english/bulletin/another-dutch-soldier-dies-afghanistan,rnw,nl,23436,timedout
http://www.toshimaen.co.jp,toshimaen,co.jp,23439,timedout
http://www.wildfutures.org,wildfutures,org,23469,timedout
http://www.ug.wislica.pl,wislica,pl,23476,timedout
http://www.quid.fr/communes.html?mode=query&req=Fonches-Fonchette,quid,fr,23478,timedout
http://www.primedubb.com/producciones.php?i_subcategoria=5&i_produccion=50,primedubb,com,23532,timedout
http://sunearth.gsfc.nasa.gov/eclipse/LEcat/LE1901-2000.html,nasa,gov,23581,timedout
http://www.desplainesvanguard.com,desplainesvanguard,com,23590,timedout
https://historypress.net/catalogue/bookstore/books/Racine%E2%80%99s-Horlick-Athletic-Field/9781626194441,historypress,net,23662,timedout
http://gobrave.org,gobrave,org,23668,timedout
http://www.census.gov/quickfacts/table/PST045215/48245,census,gov,23696,timedout
http://www.census.gov/quickfacts/table/PST045215/48473,census,gov,23713,timedout
http://www.census.gov/quickfacts/table/PST045215/48317,census,gov,23757,timedout
http://www.marketwatch.com/news/story/marvell-techs-ceo-acting-coo/story.aspx?guid={3C6E2756-3E5B-4566-8AC4-F6F5929D42C6},marketwatch,com,23768,timedout
http://www.worldcat.org/search?q=kw%3A%22A+Joan+Kahn-Harper+Novel+of+Suspicion%22&qt=advanced&dblist=638,worldcat,org,23807,timedout
http://wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=GET&db=dowfam3&id=I202351,ancestry,com,23835,timedout
http://www.texnews.com/1998/religion/rival0620.html,texnews,com,23883,timedout
http://oea.larc.nasa.gov/PAIS/Partners/F_16.html,nasa,gov,23895,timedout
http://www.cmu.edu,cmu,edu,23916,timedout
http://www.oceanpark.com.hk,oceanpark,com.hk,23924,timedout
http://www.grouplotus.com/,grouplotus,com,23929,timedout
http://sportsillustrated.cnn.com/2007/writers/peter_king/07/22/vick/2.html,cnn,com,23956,timedout
http://www.buchla.com,buchla,com,23961,timedout
http://todor66.com/volleyball/America/Men_2000.html,todor66,com,24035,timedout
http://www.indiaglitz.com/channels/tamil/article/83379.html,indiaglitz,com,24067,timedout
http://www.insidehalton.com/sports-story/2899246-lake-ontario-300-sets-sail-from-oakville-july-20/,insidehalton,com,24069,timedout
http://articles.timesofindia.indiatimes.com/2009-09-27/tv/28074654_1_fest-roshan-abbas-anchor,indiatimes,com,24077,timedout
http://www.baseball-reference.com/games/head2head.cgi?teams=COL&from=1998&to=1998&submit=Submit,baseball-reference,com,24078,timedout
http://www.planalto.gov.br/ccivil_03/Constituicao/Constituiçao.htm,planalto,gov.br,24093,timedout
http://www.ipni.org/ipni/idPlantNameSearch.do?id=781316-1,ipni,org,24118,timedout
http://opac.sbn.it/opacsbn/opac/iccu/scheda_authority.jsp?bid=IT\ICCU\NAPV\075298,sbn,it,24194,timedout
http://stockholm.usembassy.gov/usflag/presidents/lb43.html,usembassy,gov,24197,timedout
http://www.animenewsnetwork.com/news/2012-10-23/top-10-shonen-jump-manga-by-all-time-volume-sales,animenewsnetwork,com,24204,timedout
http://www.michaelfranti.com,michaelfranti,com,24225,timedout
http://koreajoongangdaily.joinsmsn.com/news/article/Article.aspx?aid=2947606,joinsmsn,com,24247,timedout
http://vajdasag.rs/Lukácsfalva,vajdasag,rs,24299,timedout
http://www.potomacbooksinc.com/Books/BookDetail.aspx?productID=167960,potomacbooksinc,com,24318,timedout
http://www.holowczyc.pl,holowczyc,pl,24328,timedout
http://66.218.69.11/search/cache?ei=UTF-8&p=henry+samueli+salary&fr=yfp-t-501&u=swz.salary.com/execcomp/layouthtmls/excl_execreport_103441.html&w=henry+samueli+salary&d=eC_Px-ljO9R-&icp=1&.intl=us,66.218.69.11,,24334,ip
http://theindependent.com,theindependent,com,24339,timedout
http://www.juryteam.org/region.php?select=northeast,juryteam,org,24346,timedout
http://www.chartstats.com/artistinfo.php?id=1768,chartstats,com,24376,timedout
http://www.bronxbroncos.com,bronxbroncos,com,24377,timedout
http://jimbastrafib.studentjournal.ub.ac.id,ub,ac.id,24383,timedout
http://THSlone.tripod.com/MPEB.html#tokpisin,tripod,com,24424,timedout
http://www.apjtcm.com/zz/2011.4/17.pdf,apjtcm,com,24442,timedout
http://tools.wmflabs.org/bibleversefinder/?book=Genesis&verse=24:50–52&src=HE,wmflabs,org,24475,timedout
http://www.vniisk.ru,vniisk,ru,24495,timedout
http://www.octimesquartet.com,octimesquartet,com,24498,timedout
http://www.census.gov/quickfacts/table/PST045215/48325,census,gov,24520,timedout
http://www.reformjudaism.org/learning/torah-study/chayei-sarah,reformjudaism,org,24567,timedout
http://www.census.gov/quickfacts/table/PST045215/48365,census,gov,24568,timedout
http://www.observasaude.sp.gov.br/BibliotecaPortal/Acervo/Estrutura_Demogr%C3%A1fica_Brasil.pdf,sp,gov.br,24593,timedout
http://www.liberalparty.org/,liberalparty,org,24594,timedout
http://www.idref.fr/027202844,idref,fr,24615,timedout
http://www.burningrope.co.nz,burningrope,co.nz,24645,timedout
http://www.lifecafenyc.com/ls_press.shtml,lifecafenyc,com,24660,timedout
http://indianacatholic.mwweb.org,mwweb,org,24661,timedout
http://strata.ummp.lsa.umich.edu/jack/showgenera.php?taxon=611&rank=class,umich,edu,24668,timedout
http://www.heungyeekuk.org,heungyeekuk,org,24670,timedout
http://www.census.gov/quickfacts/table/PST045215/48253,census,gov,24691,timedout
http://catalogue.bnf.fr/ark:/12148/cb14066355h,bnf,fr,24695,timedout
http://larryniven.net,larryniven,net,24711,timedout
http://www.abraxas.cz,abraxas,cz,24735,timedout
https://embassynetwork.com,embassynetwork,com,24772,timedout
http://opac.sbn.it/opacsbn/opac/iccu/scheda_authority.jsp?bid=IT\ICCU\RAVV\028067,sbn,it,24808,timedout
http://www.sockfip.org,sockfip,org,24816,timedout
http://visitterang.com,visitterang,com,24823,timedout
http://data.bnf.fr/ark:/12148/cb11249408h,bnf,fr,24826,timedout
http://www.helse-vest.no,helse-vest,no,24871,timedout
http://www.griotmovie.com,griotmovie,com,24873,timedout
http://www.census.gov/quickfacts/table/PST045215/48009,census,gov,24903,timedout
http://ausis.gf.vu.lt/eka/eastr/sun7.html,vu,lt,24904,timedout
http://www.animenewsnetwork.com/news/2013-02-05/toriko-one-piece-dragon-ball-z-get-crossover-anime-special,animenewsnetwork,com,24906,timedout
http://www.bbc.co.uk/programmes/p00bpm1r,bbc,co.uk,24918,timedout
http://www.maloofmoneycup.com/skateboarding/index.php?option=com_content&view=article&id=1683%3Amark-appleyard&catid=98%3Apast-pro-street-riders&Itemid=304&lang=en,maloofmoneycup,com,24931,timedout
http://www.webcitation.org/6bMotKkEP,webcitation,org,24938,timedout
http://thedictatorsnyc.com,thedictatorsnyc,com,24960,timedout
http://www.addistribune.com/Archives/2004/06/04-06-04/An.htm,addistribune,com,24992,timedout
http://www.netpath.org,netpath,org,25039,timedout
http://tools.wmflabs.org/bibleversefinder2/?book=Genesis&verse=24:1–27&src=HE,wmflabs,org,25079,timedout
https://web.archive.org/web/20111109054638/http://www.cinemaweb.com/silentfilm/bookshelf/18_kb_2.htm,archive,org,25080,timedout
http://www.apnalalamusa.com,apnalalamusa,com,25085,timedout
http://books.shueisha.co.jp/CGI/search/syousai_put.cgi?isbn_cd=978-4-08-880612-9,shueisha,co.jp,25115,timedout
http://neighbourhood.statistics.gov.uk,statistics,gov.uk,25140,timedout
http://www.cycyouth.org/,cycyouth,org,25165,timedout
http://orsap.mde.k12.ms.us:8080/MAARS/indexProcessor.jsp,mde,k12.ms.us,25198,timedout
http://www.archeryweb.com/archery/crecy.htm,archeryweb,com,25204,timedout
http://www.sabayon.org,sabayon,org,25211,timedout
http://www.pomerodense.com.br,pomerodense,com.br,25223,timedout
http://www.ancientlibrary.com/smith-bio/3551.html,ancientlibrary,com,25234,timedout
http://wwics.si.edu/index.cfm?topic_id=1409&fuseaction=library.document&id=50A,si,edu,25245,timedout
http://www.sinovision.net,sinovision,net,25257,timedout
http://www.thecockpit.co.uk,thecockpit,co.uk,25258,timedout
https://web.archive.org/web/20110524160239/http://www.search.staffspasttrack.org.uk/engine/resource/default.asp?txtKeywords=chebsey&lstContext=&lstResourceType=&lstExhibitionType=&chkPurchaseVisible=&txtDateFrom=&txtDateTo=&originator=%2Fengine%2Fsearch%2Fdefault%5Fhndlr%2Easp&page=2&records=18&direction=1&pointer=5167&text=0&resource=2278,archive,org,25265,timedout
http://www.ancientlibrary.com/smith-bio/3443.html,ancientlibrary,com,25277,timedout
http://www.worldcat.org/oclc/767569351,worldcat,org,25283,timedout
http://www.kvmo.net/~rhondav/rhondavincentbio.html,kvmo,net,25294,timedout
http://www.co.tulare.ca.us,tulare,ca.us,25300,timedout
http://www.census.gov/quickfacts/table/PST045215/48457,census,gov,25308,timedout
http://cronetoolbox.ims-bordeaux.fr,ims-bordeaux,fr,25315,timedout
http://sportsillustrated.cnn.com/vault/article/magazine/MAG1084770/3/index.htm,cnn,com,25323,timedout
http://www.outsidepitch.com/cover/0208conine.html,outsidepitch,com,25326,timedout
http://www.vinniechas.com,vinniechas,com,25331,timedout
http://rhapsody.custhelp.com/app/answers/detail/a_id/187/session/L3NpZC9jTlVsUVhsaw%3D%3D/c/1017/kw/AAC/p/1062/r_id/166/sno/1,custhelp,com,25335,timedout
http://alticeusa.com,alticeusa,com,25341,timedout
http://www.redhotjazz.com/6brownbrothers.html,redhotjazz,com,25361,timedout
http://flybase.org/reports/FBgn0015946.html,flybase,org,25369,timedout
http://sebastiancopelandadventures.com/antarcticaexpedition,sebastiancopelandadventures,com,25399,timedout
https://www.dot.ny.gov/divisions/engineering/technical-services/hds-respository/County%20Roads%20Reg%204%20-%20Monroe%20County.pdf,ny,gov,25411,timedout
http://www.push.ca/blogs/andrewsk/archive/2012/07/30/tribute-to-skateparks-gallery.aspx,push,ca,25420,timedout
http://www.oxford.k12.ms.us/1872101110135745300/site/default.asp?,oxford,k12.ms.us,25459,timedout
http://www.census.gov/quickfacts/table/PST045215/48363,census,gov,25478,timedout
http://blog.austinmarineea.org/2008/08/austin-mea-welcome-home-event.html/,austinmarineea,org,25499,timedout
http://www.google.com/books?id=JgAMbNSt8ikC&pg=PA40–41,google,com,25505,timedout
http://www.pedalpa.org.uk,pedalpa,org.uk,25509,timedout
http://www.historyofyork.co.uk,historyofyork,co.uk,25545,timedout
https://web.archive.org/web/20120831060912/http://web.upmf-grenoble.fr/Haiti/Cours/Ak/,archive,org,25548,timedout
http://www.rcsb.org/pdb/explore/explore.do?pdbId=4KO8,rcsb,org,25550,timedout
http://www1.ymy.com.tw/ch2/basketball/index.htm,ymy,com.tw,25622,timedout
http://www.overgroundnetwork.com/pdf/on-new-network-map.pdf,overgroundnetwork,com,25670,timedout
http://www.advanc-ed.org/schools_districts/school_district_listings/?,advanc-ed,org,25684,timedout
http://www.emergencyusa.org/menu.php?A=001&SA=002&ln=En,emergencyusa,org,25700,timedout
http://www.harta-turistica.ro/map.php?ID=23&harta=Judetul%20Sibiu#,harta-turistica,ro,25732,timedout
http://www.marinecorpsgazette-digital.com/marinecorpsgazette/200703/?pg=39/,marinecorpsgazette-digital,com,25775,timedout
http://quarknet.fnal.gov,fnal,gov,25780,timedout
http://www.scnj.org,scnj,org,25801,timedout
http://www.ies-uk.org.uk/resources/eventresources/burntwood2010/burntwood2010.php,ies-uk,org.uk,25807,timedout
http://chellastoni.co.uk/index.htm,chellastoni,co.uk,25814,timedout
http://guardian.touch-line.com/StatsCentre.asp?CTID=7&CPID=411&TEID=6991&PLID=201094&pStr=Player,touch-line,com,25820,timedout
http://www.healthsmart.co.uk,healthsmart,co.uk,25859,timedout
http://www.census.gov/quickfacts/table/PST045215/48193,census,gov,25864,timedout
http://www2.stats.govt.nz/domino/external/pasfull/pasfull.nsf/0/4c2567ef00247c6acc256b970010b936/$FILE/CrimeNZ.pdf,stats,govt.nz,25909,timedout
http://www.joyelectric.com/,joyelectric,com,25949,timedout
http://www.cambria.ac.uk,cambria,ac.uk,25954,timedout
http://www.census.gov/quickfacts/table/PST045215/48119,census,gov,25959,timedout
http://www.tendreams.org/dix.htm,tendreams,org,25973,timedout
http://139.165.7.240/textyles/pdf/HSOccupations/MichelBFincoeur.pdf,139.165.7.240,,25998,ip
http://www.ourcampaigns.com/RaceDetail.html?RaceID=640622,ourcampaigns,com,26003,timedout
http://www.ourcampaigns.com/RaceDetail.html?RaceID=59902,ourcampaigns,com,26028,timedout
http://www.alliesandmorrison.com/projects/selected/2002/south-hill-park/,alliesandmorrison,com,26107,timedout
http://books.shueisha.co.jp/CGI/search/syousai_put.cgi?isbn_cd=978-4-08-873027-1,shueisha,co.jp,26129,timedout
http://Moorefieldconstruction.com,Moorefieldconstruction,com,26147,timedout
https://www.dallascowboys.com/news/2009/07/24/cowboys-top-50-players-1-5,dallascowboys,com,26149,timedout
http://extranotes.globe.com/ExtPressReleases.nsf/HTML%5CPressReleases/8d85cc7fa629e36e85256a7d006775ca,globe,com,26178,timedout
http://www.veterinaryinsider.com/public/Canine-Distemper-What-You-Need-To-Know.cfm,veterinaryinsider,com,26186,timedout
http://www.bentham.org/open/tomycj/articles/V003/20TOMYCJ.pdf,bentham,org,26221,timedout
http://swedishcharts.com/showitem.asp?interpret=Tupac+feat.+The+Notorious+B.I.G.&titel=Runnin%27+%28Dying+To+Live%29+,swedishcharts,com,26237,timedout
http://www.canhighways.com/MI/M/30/,canhighways,com,26248,timedout
http://www.kbon.com,kbon,com,26266,timedout
http://www.webcitation.org/6k35LhaUP,webcitation,org,26297,timedout
http://www.mba.lsu.edu,lsu,edu,26298,timedout
http://www.tottenhamhotspur.com/news/roberts-and-miller-set-for-hall-of-fame-280815/,tottenhamhotspur,com,26310,timedout
http://news.independent.co.uk/,independent,co.uk,26313,timedout
http://www.dot.state.co.us/app_DTD_DataAccess/Highways/index.cfm?fuseaction=Description&route=157&begRefPt=0&endRefPt=500&Printable=true,state,co.us,26331,timedout
http://www.sfh.med.sa,sfh,med.sa,26367,timedout
http://www.rcsb.org/pdb/explore/explore.do?pdbId=3TIW,rcsb,org,26376,timedout
http://jeanmariesimpson.wordpress.com,wordpress,com,26377,timedout
http://www.ibilce.unesp.br,unesp,br,26395,timedout
http://uk.intruders.tv/Michael-Moritz-interviews-Marc-Andreesen-Netscape,intruders,tv,26429,timedout
http://peternakan.litbang.deptan.go.id/fullteks/lokakarya/lkerbau10-29.pdf,deptan,go.id,26430,timedout
http://www.prefixit.com,prefixit,com,26432,timedout
http://www.observatorargesean.ro/index.php/Inedit/Referendum_pentru_Mos_Craciun__cu_Leonard_Miron.html,observatorargesean,ro,26488,timedout
http://www.utnsc.org,utnsc,org,26501,timedout
http://member.melbpc.org.au/~lshade/Cazaly/Cazaly.pdf,melbpc,org.au,26509,timedout
http://books.shueisha.co.jp/CGI/search/syousai_put.cgi?isbn_cd=978-4-08-880645-7&mode=1,shueisha,co.jp,26578,timedout
http://www.baseball-reference.com/boxes/PHI/PHI199106140.shtml,baseball-reference,com,26583,timedout
http://www.census.gov/quickfacts/table/PST045215/48291,census,gov,26612,timedout
http://archive.thisisludlow.co.uk/2003/11/13/2700.html,thisisludlow,co.uk,26613,timedout
http://www.archeire.com/,archeire,com,26616,timedout
https://web.archive.org/web/20090603000915/http://www.parade.com:80/articles/editions/2006/edition_12-10-2006/Ben_Stiller,archive,org,26618,timedout
http://memphisnewsblog.com/2009/06/the-campaign-has-begun.html,memphisnewsblog,com,26637,timedout
http://www.historylearningsite.co.uk/tom_wintringham.htm,historylearningsite,co.uk,26640,timedout
http://www.census.gov/quickfacts/table/PST045215/48349,census,gov,26668,timedout
http://www.lynx.com/embedded-os.php3,lynx,com,26676,timedout
http://mirror4.video.blip.tv/411Show-CarlosArredondoAManOnFireTrailer947.wmv,blip,tv,26759,timedout
http://search.engrant.com/,engrant,com,26771,timedout
http://encarta.msn.com/encnet/features/mapcenter/map.aspx,msn,com,26794,timedout
http://www.sd28.bc.ca,sd28,bc.ca,26798,timedout
http://www.longmontpotioncastle.com,longmontpotioncastle,com,26843,timedout
http://www.house.gov,house,gov,26847,timedout
http://musicarlos.com,musicarlos,com,26865,timedout
http://www.ourrebelyears.com,ourrebelyears,com,26881,timedout
http://herbaria4.herb.berkeley.edu/eflora_display.php?tid=29191,berkeley,edu,26916,timedout
http://www.hindustantimes.com/world-news/malaysianairlinemystery2014/mh370-two-p-8is-comb-india-s-east-coast/article1-1195453.aspx,hindustantimes,com,26927,timedout
http://articles.timesofindia.indiatimes.com/2005-05-07/india/27838224_1_miss-jammu-anara-gupta-cd-case-ncw,indiatimes,com,26958,timedout
http://Bartleby.com,Bartleby,com,26971,timedout
http://www.btha.co.uk,btha,co.uk,26978,timedout
http://130.58.64.153/fmi/xsl/SCPC_COWW1_ResultTable.xsl?-lay=web&-findall=&-sortfield.1=Name%20First&-sortorder.1=ascend,130.58.64.153,,26981,ip
http://www.sicaf.org,sicaf,org,26983,timedout
http://www.census.gov/quickfacts/table/PST045215/48101,census,gov,27005,timedout
http://circa.europa.eu/irc/dsis/regportraits/info/data/en/ite1_geo.htm,europa,eu,27023,timedout
http://scottish.parliament.uk,parliament,uk,27109,timedout
http://www.census.gov/quickfacts/table/PST045215/48129,census,gov,27118,timedout
http://www.barnardos.org.uk,barnardos,org.uk,27130,timedout
http://www.census.gov/quickfacts/table/PST045215/48433,census,gov,27133,timedout
http://www.census.gov/quickfacts/table/PST045215/48077,census,gov,27138,timedout
http://www.korea-is-one.org/article.php3?id_article=637,korea-is-one,org,27139,timedout
http://tools.wmflabs.org/bibleversefinder2/?book=Genesis&verse=25:7–8.&src=HE,wmflabs,org,27159,timedout
http://www.tesionline.it/__PDF/9525/9525p.pdf,tesionline,it,27174,timedout
http://sagnanet.is/saganet/?MIval=/SinglePage&Manuscript=100041&Page=1421&language=english,sagnanet,is,27211,timedout
http://appledaily.atnext.com/template/apple/art_main.cfm?iss_id=20040709&sec_id=4104&subsec_id=11867&art_id=4163552,atnext,com,27229,timedout
http://164.100.24.167:8080/members/website/Mainweb.asp?mpcode=1910,164.100.24.167,,27231,ip
http://www.elfwood.com/woodworks/,elfwood,com,27275,timedout
