a,a,aed 0.008
coexist,coexistence,coexisting 0.750
coexist,coexistence,coexists 0.750
coexist,coexisting,coexists 0.750
cofactor,cofactor,cofactors 0.333
coffe,coffee,coffees 0.029
coffer,coffer,coffered 0.500
coffer,coffer,coffers 0.500
coffer,coffered,coffers 0.500
cognat,cognat,cognate 0.500
cognat,cognat,cognates 0.500
cognat,cognate,cognates 0.600
cognit,cognition,cognitive 0.053
cohan,cohan,cohans 0.200
cohen,cohen,cohens 0.028
coher,coherence,coherent 0.500
coher,coherence,coherently 0.500
coher,coherent,coherently 0.500
coil,coil,coiled 0.692
coil,coil,coiling 0.667
coil,coil,coils 0.667
coil,coiled,coiling 0.778
coil,coiled,coils 0.667
coil,coiling,coils 0.667
coin,coin,coined 0.667
coin,coin,coining 0.667
coin,coin,coins 0.708
coin,coined,coining 0.691
coin,coined,coins 0.667
coin,coining,coins 0.667
coincid,coincide,coincided 0.800
coincid,coincide,coincidence 0.800
coincid,coincide,coincident 0.800
coincid,coincide,coincides 0.811
coincid,coincide,coinciding 0.800
coincid,coincided,coincidence 0.800
coincid,coincided,coincident 0.800
coincid,coincided,coincides 0.800
coincid,coincided,coinciding 0.800
coincid,coincidence,coincident 0.800
coincid,coincidence,coincides 0.800
coincid,coincidence,coinciding 0.800
coincid,coincident,coincides 0.800
coincid,coincident,coinciding 0.800
coincid,coincides,coinciding 0.800
colbi,colby,colbys 0.222
cold,cold,colding 0.500
cold,cold,coldings 0.500
cold,colding,coldings 0.667
cole,cole,coles 0.052
coll,coll,colle 0.500
coll,coll,collings 0.500
coll,colle,collings 0.500
collabor,collaborate,collaborated 0.889
collabor,collaborate,collaborates 0.901
collabor,collaborate,collaborating 0.889
collabor,collaborate,collaboration 0.893
collabor,collaborate,collaborations 0.889
collabor,collaborate,collaborative 0.889
collabor,collaborate,collaboratively 0.901
collabor,collaborate,collaborator 0.895
collabor,collaborate,collaborators 0.889
collabor,collaborated,collaborates 0.889
collabor,collaborated,collaborating 0.892
collabor,collaborated,collaboration 0.895
collabor,collaborated,collaborations 0.892
collabor,collaborated,collaborative 0.894
collabor,collaborated,collaboratively 0.893
collabor,collaborated,collaborator 0.895
collabor,collaborated,collaborators 0.889
collabor,collaborates,collaborating 0.889
collabor,collaborates,collaboration 0.891
collabor,collaborates,collaborations 0.889
collabor,collaborates,collaborative 0.889
collabor,collaborates,collaboratively 0.917
collabor,collaborates,collaborator 0.889
collabor,collaborates,collaborators 0.889
collabor,collaborating,collaboration 0.891
collabor,collaborating,collaborations 0.889
collabor,collaborating,collaborative 0.889
collabor,collaborating,collaboratively 0.901
collabor,collaborating,collaborator 0.889
collabor,collaborating,collaborators 0.889
collabor,collaboration,collaborations 0.894
collabor,collaboration,collaborative 0.896
collabor,collaboration,collaboratively 0.889
collabor,collaboration,collaborator 0.891
collabor,collaboration,collaborators 0.893
collabor,collaborations,collaborative 0.889
collabor,collaborations,collaboratively 0.889
collabor,collaborations,collaborator 0.889
collabor,collaborations,collaborators 0.889
collabor,collaborative,collaboratively 0.889
collabor,collaborative,collaborator 0.889
collabor,collaborative,collaborators 0.894
collabor,collaboratively,collaborator 0.889
collabor,collaboratively,collaborators 0.889
collabor,collaborator,collaborators 0.895
collaborationist,collaborationist,collaborationists 0.500
collaps,collapse,collapsed 0.771
collaps,collapse,collapses 0.755
collaps,collapse,collapsible 0.750
collaps,collapse,collapsing 0.759
collaps,collapsed,collapses 0.750
collaps,collapsed,collapsible 0.750
collaps,collapsed,collapsing 0.765
collaps,collapses,collapsible 0.750
collaps,collapses,collapsing 0.771
collaps,collapsible,collapsing 0.750
collar,collar,collared 0.533
collar,collar,collars 0.500
collar,collared,collars 0.500
colleagu,colleague,colleagues 0.061
collect,collect,collectable 0.909
collect,collect,collected 0.913
collect,collect,collectible 0.909
collect,collect,collectibles 0.909
collect,collect,collecting 0.920
collect,collect,collection 0.912
collect,collect,collections 0.912
collect,collect,collective 0.909
collect,collect,collectively 0.909
collect,collect,collectives 0.909
collect,collect,collects 0.909
collect,collectable,collected 0.909
collect,collectable,collectible 0.909
collect,collectable,collectibles 0.909
collect,collectable,collecting 0.909
collect,collectable,collection 0.909
collect,collectable,collections 0.909
collect,collectable,collective 0.909
collect,collectable,collectively 0.909
collect,collectable,collectives 0.909
collect,collectable,collects 0.909
collect,collected,collectible 0.909
collect,collected,collectibles 0.909
collect,collected,collecting 0.914
collect,collected,collection 0.917
collect,collected,collections 0.915
collect,collected,collective 0.911
collect,collected,collectively 0.911
collect,collected,collectives 0.909
collect,collected,collects 0.910
collect,collectible,collectibles 0.920
collect,collectible,collecting 0.909
collect,collectible,collection 0.910
collect,collectible,collections 0.909
collect,collectible,collective 0.909
collect,collectible,collectively 0.909
collect,collectible,collectives 0.909
collect,collectible,collects 0.909
collect,collectibles,collecting 0.909
collect,collectibles,collection 0.909
collect,collectibles,collections 0.909
collect,collectibles,collective 0.909
collect,collectibles,collectively 0.909
collect,collectibles,collectives 0.909
collect,collectibles,collects 0.909
collect,collecting,collection 0.911
collect,collecting,collections 0.912
collect,collecting,collective 0.909
collect,collecting,collectively 0.909
collect,collecting,collectives 0.909
collect,collecting,collects 0.914
collect,collection,collections 0.919
collect,collection,collective 0.910
collect,collection,collectively 0.910
collect,collection,collectives 0.909
collect,collection,collects 0.910
collect,collections,collective 0.911
collect,collections,collectively 0.910
collect,collections,collectives 0.909
collect,collections,collects 0.911
collect,collective,collectively 0.911
collect,collective,collectives 0.909
collect,collective,collects 0.909
collect,collectively,collectives 0.909
collect,collectively,collects 0.909
collect,collectives,collects 0.909
collector,collector,collectors 0.017
colleg,college,colleges 0.100
colli,colli,collie 0.750
colli,colli,collies 0.750
colli,colli,collis 0.750
colli,colli,colly 0.750
colli,collie,collies 0.750
colli,collie,collis 0.750
colli,collie,colly 0.750
colli,collies,collis 0.750
colli,collies,colly 0.750
colli,collis,colly 0.750
collid,collide,collided 0.667
collid,collide,collider 0.667
collid,collide,colliding 0.667
collid,collided,collider 0.667
collid,collided,colliding 0.667
collid,collider,colliding 0.714
collin,collin,colline 0.667
collin,collin,collines 0.667
collin,collin,collins 0.667
collin,colline,collines 0.667
collin,colline,collins 0.667
collin,collines,collins 0.667
collis,collision,collisions 0.042
colloqui,colloquial,colloquialism 0.667
colloqui,colloquial,colloquialisms 0.708
colloqui,colloquial,colloquially 0.680
colloqui,colloquialism,colloquialisms 0.667
colloqui,colloquialism,colloquially 0.667
colloqui,colloquialisms,colloquially 0.667
collor,collor,collors 0.500
colman,colman,colmans 0.125
colomb,colomb,colombe 0.500
colomb,colomb,colombes 0.500
colomb,colombe,colombes 0.500
colombi,colombier,colombiers 0.500
colombi,colombier,colomby 0.500
colombi,colombiers,colomby 0.600
colombia,colombia,colombias 0.015
colon,colon,colonic 0.857
colon,colon,colonization 0.857
colon,colon,colonize 0.857
colon,colon,colonizer 0.857
colon,colon,colonizes 0.857
colon,colon,colonizing 0.857
colon,colon,colons 0.875
colon,colonic,colonization 0.857
colon,colonic,colonize 0.857
colon,colonic,colonizer 0.857
colon,colonic,colonizes 0.857
colon,colonic,colonizing 0.857
colon,colonic,colons 0.857
colon,colonization,colonize 0.865
colon,colonization,colonizer 0.865
colon,colonization,colonizes 0.857
colon,colonization,colonizing 0.865
colon,colonization,colons 0.857
colon,colonize,colonizer 0.857
colon,colonize,colonizes 0.857
colon,colonize,colonizing 0.857
colon,colonize,colons 0.857
colon,colonizer,colonizes 0.857
colon,colonizer,colonizing 0.857
colon,colonizer,colons 0.857
colon,colonizes,colonizing 0.857
colon,colonizes,colons 0.857
colon,colonizing,colons 0.857
colonel,colonel,colonels 0.013
coloni,colonial,colonialism 0.807
coloni,colonial,colonials 0.800
coloni,colonial,colonies 0.813
coloni,colonial,colony 0.824
coloni,colonial,colonys 0.803
coloni,colonialism,colonials 0.800
coloni,colonialism,colonies 0.800
coloni,colonialism,colony 0.800
coloni,colonialism,colonys 0.800
coloni,colonials,colonies 0.801
coloni,colonials,colony 0.800
coloni,colonials,colonys 0.800
coloni,colonies,colony 0.820
coloni,colonies,colonys 0.803
coloni,colony,colonys 0.808
colonis,colonisation,colonised 0.500
colonis,colonisation,colonising 0.500
colonis,colonised,colonising 0.500
color,color,colorable 0.890
color,color,coloration 0.891
color,color,colored 0.893
color,color,colores 0.889
color,color,colorful 0.892
color,color,colorfully 0.889
color,color,coloring 0.891
color,color,colorism 0.889
color,color,colors 0.901
color,colorable,coloration 0.889
color,colorable,colored 0.893
color,colorable,colores 0.889
color,colorable,colorful 0.889
color,colorable,colorfully 0.889
color,colorable,coloring 0.905
color,colorable,colorism 0.889
color,colorable,colors 0.890
color,coloration,colored 0.895
color,coloration,colores 0.889
color,coloration,colorful 0.894
color,coloration,colorfully 0.889
color,coloration,coloring 0.897
color,coloration,colorism 0.889
color,coloration,colors 0.889
color,colored,colores 0.889
color,colored,colorful 0.894
color,colored,colorfully 0.889
color,colored,coloring 0.899
color,colored,colorism 0.889
color,colored,colors 0.894
color,colores,colorful 0.889
color,colores,colorfully 0.889
color,colores,coloring 0.889
color,colores,colorism 0.889
color,colores,colors 0.889
color,colorful,colorfully 0.889
color,colorful,coloring 0.889
color,colorful,colorism 0.889
color,colorful,colors 0.889
color,colorfully,coloring 0.889
color,colorfully,colorism 0.889
color,colorfully,colors 0.889
color,coloring,colorism 0.889
color,coloring,colors 0.890
color,colorism,colors 0.889
colorado,colorado,colorados 0.014
colour,colour,colourable 0.875
colour,colour,colourant 0.875
colour,colour,colouration 0.881
colour,colour,coloured 0.888
colour,colour,coloureds 0.877
colour,colour,colourful 0.879
colour,colour,colouring 0.881
colour,colour,colours 0.884
colour,colourable,colourant 0.875
colour,colourable,colouration 0.875
colour,colourable,coloured 0.875
colour,colourable,coloureds 0.875
colour,colourable,colourful 0.875
colour,colourable,colouring 0.875
colour,colourable,colours 0.875
colour,colourant,colouration 0.875
colour,colourant,coloured 0.875
colour,colourant,coloureds 0.875
colour,colourant,colourful 0.875
colour,colourant,colouring 0.875
colour,colourant,colours 0.875
colour,colouration,coloured 0.885
colour,colouration,coloureds 0.906
colour,colouration,colourful 0.883
colour,colouration,colouring 0.893
colour,colouration,colours 0.877
colour,coloured,coloureds 0.880
colour,coloured,colourful 0.882
colour,coloured,colouring 0.880
colour,coloured,colours 0.887
colour,coloureds,colourful 0.875
colour,coloureds,colouring 0.875
colour,coloureds,colours 0.875
colour,colourful,colouring 0.882
colour,colourful,colours 0.879
colour,colouring,colours 0.880
colt,colt,colts 0.040
colubrid,colubrid,colubrids 0.200
columbia,columbia,columbias 0.017
columella,columella,columellas 0.500
column,column,columns 0.092
columnist,columnist,columnists 0.056
colunella,colunella,colunellas 0.500
com,com,coms 0.005
coma,coma,comas 0.083
comanch,comanche,comanches 0.091
comarca,comarca,comarcas 0.200
comb,comb,combe 0.667
comb,comb,combes 0.667
comb,comb,combs 0.667
comb,combe,combes 0.667
comb,combe,combs 0.667
comb,combes,combs 0.667
combat,combat,combatant 0.805
combat,combat,combatants 0.812
combat,combat,combating 0.802
combat,combat,combatted 0.802
combat,combat,combatting 0.800
combat,combatant,combatants 0.812
combat,combatant,combating 0.800
combat,combatant,combatted 0.800
combat,combatant,combatting 0.800
combat,combatants,combating 0.800
combat,combatants,combatted 0.800
combat,combatants,combatting 0.800
combat,combating,combatted 0.800
combat,combating,combatting 0.800
combat,combatted,combatting 0.800
combin,combination,combinations 0.838
combin,combination,combinators 0.833
combin,combination,combine 0.838
combin,combination,combined 0.845
combin,combination,combines 0.838
combin,combination,combining 0.835
combin,combinations,combinators 0.833
combin,combinations,combine 0.837
combin,combinations,combined 0.838
combin,combinations,combines 0.833
combin,combinations,combining 0.833
combin,combinators,combine 0.833
combin,combinators,combined 0.833
combin,combinators,combines 0.833
combin,combinators,combining 0.833
combin,combine,combined 0.839
combin,combine,combines 0.841
combin,combine,combining 0.837
combin,combined,combines 0.837
combin,combined,combining 0.839
combin,combines,combining 0.843
comcast,comcast,comcasts 0.077
come,come,comely 0.667
come,come,comes 0.701
come,come,coming 0.697
come,comely,comes 0.667
come,comely,coming 0.667
come,comes,coming 0.686
comedi,comedies,comedy 0.042
comedian,comedian,comedians 0.137
comet,comet,comets 0.074
comfort,comfort,comfortable 0.833
comfort,comfort,comfortably 0.833
comfort,comfort,comforted 0.833
comfort,comfort,comforter 0.839
comfort,comfort,comforting 0.839
comfort,comfort,comforts 0.833
comfort,comfortable,comfortably 0.846
comfort,comfortable,comforted 0.842
comfort,comfortable,comforter 0.833
comfort,comfortable,comforting 0.842
comfort,comfortable,comforts 0.833
comfort,comfortably,comforted 0.833
comfort,comfortably,comforter 0.833
comfort,comfortably,comforting 0.833
comfort,comfortably,comforts 0.833
comfort,comforted,comforter 0.833
comfort,comforted,comforting 0.861
comfort,comforted,comforts 0.833
comfort,comforter,comforting 0.833
comfort,comforter,comforts 0.833
comfort,comforting,comforts 0.833
comic,comic,comical 0.670
comic,comic,comically 0.670
comic,comic,comics 0.755
comic,comical,comically 0.667
comic,comical,comics 0.667
comic,comically,comics 0.667
comm,comm,comme 0.500
comm,comm,commes 0.500
comm,comme,commes 0.500
comma,comma,commas 0.250
command,command,commandant 0.915
command,command,commandants 0.909
command,command,commande 0.909
command,command,commanded 0.920
command,command,commandeered 0.909
command,command,commander 0.923
command,command,commanders 0.919
command,command,commanding 0.919
command,command,commandment 0.909
command,command,commandments 0.909
command,command,commands 0.919
command,commandant,commandants 0.909
command,commandant,commande 0.909
command,commandant,commanded 0.914
command,commandant,commandeered 0.909
command,commandant,commander 0.912
command,commandant,commanders 0.915
command,commandant,commanding 0.918
command,commandant,commandment 0.909
command,commandant,commandments 0.909
command,commandant,commands 0.922
command,commandants,commande 0.909
command,commandants,commanded 0.909
command,commandants,commandeered 0.909
command,commandants,commander 0.910
command,commandants,commanders 0.909
command,commandants,commanding 0.909
command,commandants,commandment 0.909
command,commandants,commandments 0.909
command,commandants,commands 0.909
command,commande,commanded 0.909
command,commande,commandeered 0.909
command,commande,commander 0.909
command,commande,commanders 0.909
command,commande,commanding 0.909
command,commande,commandment 0.909
command,commande,commandments 0.909
command,commande,commands 0.909
command,commanded,commandeered 0.909
command,commanded,commander 0.918
command,commanded,commanders 0.920
command,commanded,commanding 0.921
command,commanded,commandment 0.911
command,commanded,commandments 0.909
command,commanded,commands 0.916
command,commandeered,commander 0.909
command,commandeered,commanders 0.909
command,commandeered,commanding 0.909
command,commandeered,commandment 0.909
command,commandeered,commandments 0.909
command,commandeered,commands 0.909
command,commander,commanders 0.919
command,commander,commanding 0.917
command,commander,commandment 0.909
command,commander,commandments 0.909
command,commander,commands 0.914
command,commanders,commanding 0.914
command,commanders,commandment 0.909
command,commanders,commandments 0.909
command,commanders,commands 0.915
command,commanding,commandment 0.911
command,commanding,commandments 0.909
